,id,nome_carro,marca,modelo,preco_novo,custo_minimo,custo_maximo,idade_veiculo,km_dirigidos,tipo_vendedor,tipo_combustivel,tipo_transmissao,milhagem,motor,poder_maximo,assentos,preco_venda,ipva,km_por_ano,fabricacao
9181,19024,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.55-7.00 Lakh*,555000.0,700000.0,4,31000,distribuidora,Petrol,Manual,21.63,998,67.04,5,499000,19960,7750.0,2020
9182,19025,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.48.86-1.64 Cr*,488600000.0,16400000.0,9,65000,distribuidora,Petrol,Automatic,11.7,1796,178,5,1225000,49000,7222.222222222223,2015
9183,19026,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.34-9.88 Lakh*,934000.0,988000.0,9,40000,distribuidora,Diesel,Manual,20,1399,68,5,395000,15800,4444.444444444444,2015
9184,19029,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.6.96-11.44 Lakh*,696000.0,1144000.0,8,54000,distribuidora,Petrol,Automatic,17.2,1197,103.6,5,525000,21000,6750.0,2016
9185,19030,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.40-7.20 Lakh*,540000.0,720000.0,16,50000,particular,Petrol,Manual,18.9,998,67.1,5,75000,3000,3125.0,2008
9186,19031,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.17-6.85 Lakh*,417000.0,685000.0,5,23500,distribuidora,Petrol,Manual,25.17,799,53.3,5,375000,15000,4700.0,2019
9187,19033,Maruti Ignis,Maruti,Ignis,New Car (On-Road Price) : Rs.6.16-9.10 Lakh*,616000.0,910000.0,3,15833,distribuidora,Petrol,Automatic,20.89,1197,81.8,5,625000,25000,5277.666666666667,2021
9188,19036,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.48-15.98 Lakh*,1048000.0,1598000.0,5,39428,distribuidora,Petrol,Automatic,16.93,1197,103.2,5,651000,26040,7885.6,2019
9189,19038,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.90-11.45 Lakh*,890000.0,1145000.0,5,40000,particular,Petrol,Automatic,19,1199,88.7,5,650000,26000,8000.0,2019
9190,19039,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.4.97-5.02 Lakh*,497000.0,502000.0,5,78950,distribuidora,CNG,Manual,30.46,796,47.3,5,299000,11960,15790.0,2019
9191,19040,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.3.76-6.39 Lakh*,376000.0,639000.0,6,30000,particular,Petrol,Manual,25.17,799,53.3,5,315000,12600,5000.0,2018
9192,19042,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.12.63-21.50 Lakh*,1263000.0,2150000.0,3,40000,particular,Diesel,Automatic,17.01,1582,126.2,5,1250000,50000,13333.333333333334,2021
9193,19045,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,8,63000,particular,Petrol,Manual,18.6,1197,85.8,5,428000,17120,7875.0,2016
9194,19046,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.19-13.13 Lakh*,919000.0,1313000.0,6,53000,distribuidora,Petrol,Automatic,14.7,1496,120.69,5,625000,25000,8833.333333333334,2018
9195,19047,Honda City,Honda,City,New Car (On-Road Price) : Rs.13.62-18.06 Lakh*,1362000.0,1806000.0,7,45000,distribuidora,Petrol,Manual,17.8,1497,117.3,5,690000,27600,6428.571428571428,2017
9196,19048,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.62-19.13 Lakh*,1362000.0,1913000.0,9,70000,particular,Diesel,Manual,22.32,1582,126.32,5,600000,24000,7777.777777777777,2015
9197,19049,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.54.32-67.87 Lakh*,5432000.0,6787000.0,7,35000,distribuidora,Diesel,Automatic,11.78,2143,167.62,5,1795000,71800,5000.0,2017
9198,19050,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.4.98-6.25 Lakh*,498000.0,625000.0,3,13000,particular,Petrol,Manual,23.1,998,67.04,5,415000,16600,4333.333333333333,2021
9199,19051,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.22-14.02 Lakh*,822000.0,1402000.0,10,42000,distribuidora,Petrol,Automatic,15,1396,100,5,485000,19400,4200.0,2014
9200,19053,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.99-20.69 Lakh*,1599000.0,2069000.0,15,132087,particular,Diesel,Manual,10.5,2179,120,7,396000,15840,8805.8,2009
9201,19055,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.25-16.27 Lakh*,1225000.0,1627000.0,6,15500,particular,Petrol,Manual,17.4,1497,117.3,5,830000,33200,2583.3333333333335,2018
9202,19056,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.99-11.50 Lakh*,899000.0,1150000.0,5,30412,distribuidora,Petrol,Manual,18.7,1199,88.7,5,525000,21000,6082.4,2019
9203,19058,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.55-11.02 Lakh*,855000.0,1102000.0,6,67000,distribuidora,Petrol,Manual,18.7,1199,88.7,5,525000,21000,11166.666666666666,2018
9204,19059,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.93-7.30 Lakh*,693000.0,730000.0,3,20000,particular,Petrol,Manual,18.9,1197,81.86,5,520000,20800,6666.666666666667,2021
9205,19062,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.06-7.42 Lakh*,706000.0,742000.0,10,66381,distribuidora,Petrol,Manual,20.36,1197,78.9,5,270000,10800,6638.1,2014
9206,19064,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.10.41-14.36 Lakh*,1041000.0,1436000.0,3,10900,particular,Petrol,Automatic,19.12,1373,91.1,5,920000,36800,3633.3333333333335,2021
9207,19067,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.9.26-12.19 Lakh*,926000.0,1219000.0,11,110000,particular,Diesel,Manual,23,1396,90,5,225000,9000,10000.0,2013
9208,19071,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.16-6.88 Lakh*,516000.0,688000.0,13,80000,particular,Petrol,Manual,18.9,998,67.1,5,150000,6000,6153.846153846154,2011
9209,19072,Toyota Innova,Toyota,Innova,New Car (On-Road Price) : Rs.21.26-30.63 Lakh*,2126000.0,3063000.0,3,38000,distribuidora,Diesel,Manual,13.68,2393,147.8,8,1991000,79640,12666.666666666666,2021
9210,19073,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.14-9.67 Lakh*,914000.0,967000.0,10,75000,distribuidora,Diesel,Manual,18.5,1399,68,5,230000,9200,7500.0,2014
9211,19074,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.05-7.41 Lakh*,705000.0,741000.0,5,35000,particular,Petrol,Manual,18.9,1197,82,5,465000,18600,7000.0,2019
9212,19075,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.9.95-13.51 Lakh*,995000.0,1351000.0,4,26765,distribuidora,Petrol,Manual,20.73,1373,91.1,5,747000,29880,6691.25,2020
9213,19076,Volkswagen Vento,Volkswagen,Vento,New Car (On-Road Price) : Rs.10.20-15.42 Lakh*,1020000.0,1542000.0,2,62000,particular,Petrol,Manual,16.09,1598,103.2,5,780000,31200,31000.0,2022
9214,19077,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.70-12.78 Lakh*,770000.0,1278000.0,2,30000,particular,Petrol,Manual,18.6,1197,81.86,5,590000,23600,15000.0,2022
9215,19078,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.35-10.36 Lakh*,735000.0,1036000.0,4,53000,distribuidora,Petrol,Automatic,18.1,1199,88.7,5,575000,23000,13250.0,2020
9216,19082,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.16.42-21.21 Lakh*,1642000.0,2121000.0,11,120000,particular,Diesel,Automatic,11.79,2179,120,8,515000,20600,10909.09090909091,2013
9217,19083,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,9,63872,distribuidora,Petrol,Manual,18.5,1197,80,5,350000,14000,7096.888888888889,2015
9218,19089,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.42-19.20 Lakh*,1442000.0,1920000.0,4,105679,particular,Diesel,Manual,15.4,2523,75,7,900000,36000,26419.75,2020
9219,19092,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.7.19-10.71 Lakh*,719000.0,1071000.0,3,20000,particular,Petrol,Manual,21.21,1197,81.8,5,815000,32600,6666.666666666667,2021
9220,19094,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.92-10.32 Lakh*,692000.0,1032000.0,5,63581,distribuidora,Petrol,Manual,20.85,1197,83.14,5,570000,22800,12716.2,2019
9221,19095,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.7.40-11.22 Lakh*,740000.0,1122000.0,2,14000,distribuidora,Petrol,Automatic,19.56,1197,81.8,5,875000,35000,7000.0,2022
9222,19098,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.17-6.85 Lakh*,417000.0,685000.0,4,12500,distribuidora,Petrol,Automatic,24.04,999,67,5,445000,17800,3125.0,2020
9223,19099,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.17-6.85 Lakh*,417000.0,685000.0,3,28000,particular,Petrol,Manual,23.01,999,67,5,420000,16800,9333.333333333334,2021
9224,19102,Honda City,Honda,City,New Car (On-Road Price) : Rs.13.62-18.06 Lakh*,1362000.0,1806000.0,9,70000,particular,Petrol,Manual,16.8,1497,116.3,5,625000,25000,7777.777777777777,2015
9226,19109,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.12.84-18.09 Lakh*,1284000.0,1809000.0,7,61950,distribuidora,Diesel,Manual,22.32,1582,126.32,5,550000,22000,8850.0,2017
9227,19110,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.6.75-7.09 Lakh*,675000.0,709000.0,3,15000,particular,Petrol,Manual,18.9,1197,81.86,5,465000,18600,5000.0,2021
9228,19111,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.35-10.36 Lakh*,735000.0,1036000.0,8,30000,distribuidora,Petrol,Automatic,15.5,1198,86.7,5,460000,18400,3750.0,2016
9229,19115,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.53-9.95 Lakh*,653000.0,995000.0,5,24000,particular,Petrol,Manual,20.85,1197,83.14,5,520000,20800,4800.0,2019
9230,19116,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.53-9.95 Lakh*,653000.0,995000.0,6,57250,distribuidora,Petrol,Manual,20.85,1197,83.14,5,415000,16600,9541.666666666666,2018
9231,19118,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.46-6.31 Lakh*,546000.0,631000.0,3,47000,distribuidora,Petrol,Automatic,21.63,998,67.05,5,525000,21000,15666.666666666666,2021
9232,19119,Maruti Ertiga,Maruti,Ertiga,New Car (On-Road Price) : Rs.8.93-12.30 Lakh*,893000.0,1230000.0,5,10000,particular,Petrol,Manual,17.5,1373,91.1,7,750000,30000,2000.0,2019
9233,19120,Jeep Compass,Jeep,Compass,New Car (On-Road Price) : Rs.22.26-33.55 Lakh*,2226000.0,3355000.0,2,32280,distribuidora,Diesel,Manual,17.1,1956,170.63,5,1875000,75000,16140.0,2022
9234,19121,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.7.05-10.73 Lakh*,705000.0,1073000.0,4,18263,distribuidora,Petrol,Manual,21.4,1197,83.1,5,567000,22680,4565.75,2020
9235,19128,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.17.83-24.91 Lakh*,1783000.0,2491000.0,6,64000,distribuidora,Diesel,Manual,16,1997,140,7,945000,37800,10666.666666666666,2018
9236,19129,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.29-10.59 Lakh*,729000.0,1059000.0,3,10000,particular,Petrol,Automatic,19,1199,88.76,5,725000,29000,3333.3333333333335,2021
9237,19131,Hyundai Grand,Hyundai,Grand,New Car (On-Road Price) : Rs.7.31-7.68 Lakh*,731000.0,768000.0,2,15000,particular,Petrol,Manual,18.9,1197,81.86,5,525000,21000,7500.0,2022
9238,19133,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.62-19.13 Lakh*,1362000.0,1913000.0,9,50000,distribuidora,Diesel,Manual,22.32,1582,126.3,5,565000,22600,5555.555555555556,2015
9239,19134,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.65-9.66 Lakh*,665000.0,966000.0,5,120000,particular,Petrol,Manual,20.4,1197,81.8,5,500000,20000,24000.0,2019
9240,19135,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.8.69-11.26 Lakh*,869000.0,1126000.0,7,110000,particular,Diesel,Manual,25.8,1498,98.6,5,265000,10600,15714.285714285714,2017
9241,19136,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.6.09-6.17 Lakh*,609000.0,617000.0,8,76221,distribuidora,CNG,Manual,26.2,998,58.2,5,315000,12600,9527.625,2016
9242,19139,Mahindra Bolero,Mahindra,Bolero,New Car (On-Road Price) : Rs.9.42-11.02 Lakh*,942000.0,1102000.0,7,30000,particular,Diesel,Manual,15.96,2523,62.1,7,575000,23000,4285.714285714285,2017
9243,19140,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.15.21-19.61 Lakh*,1521000.0,1961000.0,10,120000,particular,Diesel,Manual,12.05,2179,120,8,480000,19200,12000.0,2014
9244,19141,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.9.27-13.14 Lakh*,927000.0,1314000.0,6,40000,distribuidora,Petrol,Manual,18.88,999,123.37,5,635000,25400,6666.666666666667,2018
9245,19145,Maruti Swift,Maruti,Swift,New Car (On-Road Price) : Rs.6.41-9.31 Lakh*,641000.0,931000.0,14,75000,distribuidora,Petrol,Manual,16.1,1298,88.2,5,165000,6600,5357.142857142857,2010
9246,19147,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.06-9.98 Lakh*,706000.0,998000.0,6,59962,distribuidora,Petrol,Manual,18,1198,86.7,5,389000,15560,9993.666666666666,2018
9247,19149,Ford Endeavour,Ford,Endeavour,New Car (On-Road Price) : Rs.35.07-41.31 Lakh*,3507000.0,4131000.0,4,50000,particular,Diesel,Automatic,10.91,3198,197,7,2750000,110000,12500.0,2020
9248,19159,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.9.20-11.83 Lakh*,920000.0,1183000.0,6,64000,particular,Petrol,Manual,18.7,1199,88.7,5,570000,22800,10666.666666666666,2018
9249,19160,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.6.96-11.44 Lakh*,696000.0,1144000.0,5,80000,distribuidora,Petrol,Automatic,17.21,1197,103.5,5,615000,24600,16000.0,2019
9250,19169,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.6.62-9.86 Lakh*,662000.0,986000.0,2,15000,particular,Petrol,Manual,21.21,1197,81.8,5,610000,24400,7500.0,2022
9251,19171,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.9.20-11.83 Lakh*,920000.0,1183000.0,12,87000,distribuidora,Petrol,Manual,16,1198,90,5,335000,13400,7250.0,2012
9252,19173,BMW 5,BMW,5,New Car (On-Road Price) : Rs.78.37-87.92 Lakh*,7837000.0,8792000.0,11,79000,distribuidora,Diesel,Automatic,16.73,1995,218,5,1750000,70000,7181.818181818182,2013
9253,19179,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,11,68000,distribuidora,Petrol,Manual,17,1497,118,5,315000,12600,6181.818181818182,2013
9254,19180,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.99-11.50 Lakh*,899000.0,1150000.0,3,30000,particular,Petrol,Manual,18.7,1199,88.7,5,650000,26000,10000.0,2021
9255,19182,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,New Car (On-Road Price) : Rs.52.16-66.99 Lakh*,5216000.0,6699000.0,4,70000,distribuidora,Diesel,Automatic,14.94,2143,204,5,2700000,108000,17500.0,2020
9256,19184,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,3,10000,particular,Petrol,Automatic,18,1497,117.6,5,1150000,46000,3333.3333333333335,2021
9257,19185,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.44-4.61 Lakh*,344000.0,461000.0,3,15000,particular,Petrol,Manual,24.7,796,47.3,5,250000,10000,5000.0,2021
9258,19186,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.6.84-8.56 Lakh*,684000.0,856000.0,10,56000,distribuidora,Petrol,Manual,15.6,1196,70.02,5,364000,14560,5600.0,2014
9259,19189,Jeep Wrangler,Jeep,Wrangler,New Car (On-Road Price) : Rs.75.47-81.35 Lakh*,7547000.0,8135000.0,2,32000,distribuidora,Petrol,Automatic,9.5,3604,280,5,5600000,224000,16000.0,2022
9260,19191,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.6.52-10.26 Lakh*,652000.0,1026000.0,4,25000,particular,Petrol,Manual,21.4,1197,83.1,5,550000,22000,6250.0,2020
9261,19192,Ford Figo,Ford,Figo,New Car (On-Road Price) : Rs.9.13-9.66 Lakh*,913000.0,966000.0,8,63000,distribuidora,Diesel,Manual,20,1399,68.05,5,345000,13800,7875.0,2016
9262,19193,Maruti Ignis,Maruti,Ignis,New Car (On-Road Price) : Rs.5.47-8.12 Lakh*,547000.0,812000.0,3,5000,particular,Petrol,Automatic,20.89,1197,81.8,5,570000,22800,1666.6666666666667,2021
9263,19196,Maruti Alto,Maruti,Alto,New Car (On-Road Price) : Rs.3.32-4.44 Lakh*,332000.0,444000.0,8,50000,particular,Petrol,Manual,22.74,796,47.3,5,280000,11200,6250.0,2016
9264,19198,Hyundai Verna,Hyundai,Verna,New Car (On-Road Price) : Rs.13.27-18.70 Lakh*,1327000.0,1870000.0,3,28000,particular,Diesel,Manual,22,1582,126.2,5,1250000,50000,9333.333333333334,2021
9265,19199,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.11.49-19.93 Lakh*,1149000.0,1993000.0,4,40000,particular,Diesel,Manual,19.67,1582,126.2,5,1250000,50000,10000.0,2020
9266,19201,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.17.83-24.91 Lakh*,1783000.0,2491000.0,6,42561,distribuidora,Diesel,Manual,16,2179,140,7,975000,39000,7093.5,2018
9267,19203,Maruti Swift Dzire,Maruti,Swift Dzire,New Car (On-Road Price) : Rs.7.36-10.90 Lakh*,736000.0,1090000.0,5,70666,distribuidora,Petrol,Manual,20.85,1197,83.14,5,630000,25200,14133.2,2019
9269,19207,Datsun RediGO,Datsun,RediGO,New Car (On-Road Price) : Rs.3.42-5.71 Lakh*,342000.0,571000.0,5,11169,distribuidora,Petrol,Manual,22.7,799,53.64,5,250000,10000,2233.8,2019
9270,19208,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.41-14.16 Lakh*,1041000.0,1416000.0,4,93456,distribuidora,Diesel,Manual,22.77,1498,98.59,5,825000,33000,23364.0,2020
9271,19209,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.16.54-23.28 Lakh*,1654000.0,2328000.0,6,90000,particular,Diesel,Manual,15.1,2179,140,7,800000,32000,15000.0,2018
9272,19210,Renault KWID,Renault,KWID,New Car (On-Road Price) : Rs.4.15-6.68 Lakh*,415000.0,668000.0,4,15335,distribuidora,Petrol,Manual,23.01,999,67,5,380000,15200,3833.75,2020
9273,19211,Hyundai Creta,Hyundai,Creta,New Car (On-Road Price) : Rs.11.70-19.75 Lakh*,1170000.0,1975000.0,4,40000,particular,Diesel,Manual,21.38,1396,88.7,5,900000,36000,10000.0,2020
9274,19212,Maruti Eeco,Maruti,Eeco,New Car (On-Road Price) : Rs.4.95-5.44 Lakh*,495000.0,544000.0,4,55000,particular,Petrol,Manual,15.37,1196,73,5,345000,13800,13750.0,2020
9275,19213,Hyundai Elantra,Hyundai,Elantra,New Car (On-Road Price) : Rs.21.07-23.54 Lakh*,2107000.0,2354000.0,6,68486,distribuidora,Petrol,Automatic,14.5,1797,147.5,5,760000,30400,11414.333333333334,2018
9276,19219,Hyundai i10,Hyundai,i10,New Car (On-Road Price) : Rs.7.33-7.71 Lakh*,733000.0,771000.0,8,35000,distribuidora,Petrol,Manual,20.36,1197,78.9,5,400000,16000,4375.0,2016
9277,19223,Ford Ecosport,Ford,Ecosport,New Car (On-Road Price) : Rs.10.41-14.16 Lakh*,1041000.0,1416000.0,1,90000,particular,Diesel,Manual,21.7,1498,98.96,5,525000,21000,90000.0,2023
9278,19228,Honda Amaze,Honda,Amaze,New Car (On-Road Price) : Rs.7.54-10.66 Lakh*,754000.0,1066000.0,8,35000,distribuidora,Petrol,Manual,18,1198,86.7,5,525000,21000,4375.0,2016
9279,19230,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.7.91-13.24 Lakh*,791000.0,1324000.0,5,35000,particular,Petrol,Manual,18.6,1197,81.83,5,580000,23200,7000.0,2019
9280,19232,Mahindra Scorpio,Mahindra,Scorpio,New Car (On-Road Price) : Rs.14.42-19.20 Lakh*,1442000.0,1920000.0,7,90000,particular,Diesel,Manual,13.5,2179,115,5,650000,26000,12857.142857142857,2017
9281,19234,Maruti Wagon R,Maruti,Wagon R,New Car (On-Road Price) : Rs.5.51-7.33 Lakh*,551000.0,733000.0,5,20012,distribuidora,Petrol,Manual,21.79,998,67.05,5,400000,16000,4002.4,2019
9282,19236,Honda Jazz,Honda,Jazz,New Car (On-Road Price) : Rs.8.94-11.48 Lakh*,894000.0,1148000.0,3,72000,distribuidora,Petrol,Manual,18.7,1199,88.7,5,540000,21600,24000.0,2021
9283,19237,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.90-16.99 Lakh*,1290000.0,1699000.0,4,25000,distribuidora,Petrol,Automatic,18,1497,117.6,5,985000,39400,6250.0,2020
9284,19239,Maruti Celerio,Maruti,Celerio,New Car (On-Road Price) : Rs.5.78-6.70 Lakh*,578000.0,670000.0,4,15000,distribuidora,Petrol,Automatic,21.63,998,67.05,5,540000,21600,3750.0,2020
9285,19240,BMW X3,BMW,X3,New Car (On-Road Price) : Rs.73.78 Lakh*,7378000.0,7378000.0,4,40000,particular,Diesel,Automatic,18.56,1995,190,5,3750000,150000,10000.0,2020
9286,19241,Skoda Superb,Skoda,Superb,New Car (On-Road Price) : Rs.35.37-38.27 Lakh*,3537000.0,3827000.0,8,75000,distribuidora,Petrol,Manual,13.14,1798,157.8,5,499000,19960,9375.0,2016
9287,19243,Maruti Baleno,Maruti,Baleno,New Car (On-Road Price) : Rs.7.14-10.95 Lakh*,714000.0,1095000.0,5,50000,particular,Petrol,Automatic,21.4,1197,83.1,5,650000,26000,10000.0,2019
9288,19246,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.17.83-24.91 Lakh*,1783000.0,2491000.0,4,25000,distribuidora,Diesel,Manual,16,2179,140,7,1500000,60000,6250.0,2020
9289,19247,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.22-14.02 Lakh*,822000.0,1402000.0,11,64000,distribuidora,Petrol,Manual,18.5,1197,80,5,375000,15000,5818.181818181818,2013
9290,19248,Mahindra XUV500,Mahindra,XUV500,New Car (On-Road Price) : Rs.17.83-24.91 Lakh*,1783000.0,2491000.0,6,35000,particular,Diesel,Manual,15.1,2179,140,7,1080000,43200,5833.333333333333,2018
9291,19249,Maruti Ertiga,Maruti,Ertiga,New Car (On-Road Price) : Rs.10.22 Lakh*,1022000.0,1022000.0,1,7400,distribuidora,CNG,Manual,26.08,1462,91.19,7,950000,38000,7400.0,2023
9292,19250,Mahindra XUV300,Mahindra,XUV300,New Car (On-Road Price) : Rs.9.21-13.34 Lakh*,921000.0,1334000.0,2,30000,particular,Petrol,Manual,17,1197,108.6,5,900000,36000,15000.0,2022
9293,19251,Hyundai Tucson,Hyundai,Tucson,New Car (On-Road Price) : Rs.29.67-32.93 Lakh*,2967000.0,3293000.0,5,120000,particular,Diesel,Automatic,16.38,1995,182.46,5,1680000,67200,24000.0,2019
9294,19253,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.47-16.57 Lakh*,1247000.0,1657000.0,13,130000,particular,Petrol,Manual,17.7,1497,78,5,140000,5600,10000.0,2011
9295,19254,Honda City,Honda,City,New Car (On-Road Price) : Rs.12.68-16.80 Lakh*,1268000.0,1680000.0,5,72560,distribuidora,Petrol,Manual,17.8,1497,117.3,5,475000,19000,14512.0,2019
9296,19257,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.7.23-11.75 Lakh*,723000.0,1175000.0,6,39000,distribuidora,Petrol,Automatic,17.21,1197,103.6,5,650000,26000,6500.0,2018
9297,19259,Volkswagen Polo,Volkswagen,Polo,New Car (On-Road Price) : Rs.7.23-11.75 Lakh*,723000.0,1175000.0,10,49000,distribuidora,Petrol,Manual,16.47,1198,73.9,5,285000,11400,4900.0,2014
9298,19260,Maruti Ciaz,Maruti,Ciaz,New Car (On-Road Price) : Rs.9.95-13.51 Lakh*,995000.0,1351000.0,5,15000,particular,Petrol,Automatic,19.12,1373,91.1,5,725000,29000,3000.0,2019
9299,19261,Audi A6,Audi,A6,New Car (On-Road Price) : Rs.68.08-74.31 Lakh*,6808000.0,7431000.0,3,5333,distribuidora,Petrol,Automatic,13.53,1984,177.01,5,4595000,183800,1777.6666666666667,2021
9300,19263,Toyota Fortuner,Toyota,Fortuner,New Car (On-Road Price) : Rs.39.09-45.18 Lakh*,3909000.0,4518000.0,9,148400,distribuidora,Diesel,Automatic,12.55,2982,168.5,7,1325000,53000,16488.88888888889,2015
9301,19264,Hyundai i20,Hyundai,i20,New Car (On-Road Price) : Rs.8.22-14.02 Lakh*,822000.0,1402000.0,4,16334,distribuidora,Petrol,Manual,18.6,1197,81.83,5,725000,29000,4083.5,2020
9302,19265,Honda City,Honda,City,New Car (On-Road Price) : Rs.14.88-17.52 Lakh*,1488000.0,1752000.0,6,67897,distribuidora,Diesel,Manual,26,1498,98.6,5,635000,25400,11316.166666666666,2018
